month,district,pincode,variety,temperature,rainfall,humidity,water_availability,suitability
5,Wayanad,670644,Panniyur 5,32.0,141.8,80.0,High,Plant with Care
5,Wayanad,670644,Panniyur 5,28.2,145.3,64.7,High,Recommended
5,Wayanad,670644,Panniyur 5,29.5,129.8,74.8,Medium,Recommended
5,Wayanad,670644,Panniyur 5,32.4,128.5,80.3,Low,Not Recommended
5,Wayanad,673121,Panniyur 5,30.7,175.0,76.1,High,Recommended
5,Wayanad,673121,Panniyur 5,27.7,76.2,80.9,Medium,Plant with Care
5,Wayanad,673121,Panniyur 5,30.3,142.4,73.7,Low,Not Recommended
5,Wayanad,673121,Panniyur 5,26.5,252.4,72.9,High,Recommended
5,Wayanad,673121,Panniyur 5,26.3,72.3,81.8,Low,Not Recommended
5,Wayanad,673575,Panniyur 5,27.6,24.7,72.9,Low,Not Recommended
5,Wayanad,673575,Panniyur 5,29.2,110.2,64.1,High,Recommended
5,Wayanad,673575,Panniyur 5,27.7,184.7,88.4,Low,Not Recommended
5,Wayanad,673575,Panniyur 5,31.8,139.4,73.1,Medium,Plant with Care
5,Wayanad,673575,Panniyur 5,31.4,104.0,77.0,High,Plant with Care
5,Wayanad,673593,Panniyur 5,27.1,0.0,72.7,Low,Not Recommended
5,Wayanad,673593,Panniyur 5,29.0,72.9,84.6,Low,Not Recommended
5,Wayanad,673593,Panniyur 5,25.8,105.9,68.7,Medium,Recommended
5,Wayanad,673593,Panniyur 5,26.3,120.5,74.6,Medium,Recommended
5,Wayanad,673593,Panniyur 5,27.8,135.2,80.9,Low,Not Recommended
6,Wayanad,670644,Panniyur 5,20.6,295.3,84.1,High,Recommended
6,Wayanad,670644,Panniyur 5,21.0,460.4,94.1,High,Recommended
6,Wayanad,670644,Panniyur 5,21.8,484.1,84.0,High,Recommended
6,Wayanad,670644,Panniyur 5,21.7,292.5,87.2,High,Recommended
6,Wayanad,670644,Panniyur 5,23.0,301.2,84.1,High,Recommended
6,Wayanad,673121,Panniyur 5,24.1,435.0,80.8,Medium,Recommended
6,Wayanad,673121,Panniyur 5,20.8,328.9,85.2,High,Recommended
6,Wayanad,673121,Panniyur 5,20.2,596.9,87.0,High,Recommended
6,Wayanad,673121,Panniyur 5,24.1,139.3,87.5,High,Recommended
6,Wayanad,673121,Panniyur 5,22.7,162.7,90.2,High,Recommended
6,Wayanad,673575,Panniyur 5,25.4,227.9,81.1,Medium,Recommended
6,Wayanad,673575,Panniyur 5,22.5,425.8,93.2,High,Recommended
6,Wayanad,673575,Panniyur 5,22.5,277.8,79.4,Medium,Recommended
6,Wayanad,673575,Panniyur 5,23.4,211.0,91.4,Medium,Recommended
6,Wayanad,673575,Panniyur 5,23.9,278.1,79.8,High,Recommended
6,Wayanad,673593,Panniyur 5,28.9,258.7,84.4,High,Recommended
6,Wayanad,673593,Panniyur 5,21.6,260.6,85.1,High,Recommended
6,Wayanad,673593,Panniyur 5,27.0,309.6,85.6,Medium,Recommended
6,Wayanad,673593,Panniyur 5,24.9,400.7,85.1,High,Recommended
6,Wayanad,673593,Panniyur 5,23.3,402.9,84.6,Medium,Recommended
7,Wayanad,670644,Panniyur 5,23.7,189.9,75.5,High,Recommended
7,Wayanad,670644,Panniyur 5,24.2,361.9,87.1,High,Recommended
7,Wayanad,670644,Panniyur 5,21.5,438.6,72.1,High,Recommended
7,Wayanad,670644,Panniyur 5,23.0,338.2,76.5,High,Recommended
7,Wayanad,670644,Panniyur 5,21.0,234.5,81.3,High,Recommended
7,Wayanad,673121,Panniyur 5,24.1,281.6,79.7,High,Recommended
7,Wayanad,673121,Panniyur 5,23.6,369.2,89.2,Medium,Recommended
7,Wayanad,673121,Panniyur 5,22.5,201.4,79.2,Medium,Recommended
7,Wayanad,673121,Panniyur 5,21.8,314.6,85.8,High,Recommended
7,Wayanad,673121,Panniyur 5,24.4,485.1,90.9,Medium,Recommended
7,Wayanad,673575,Panniyur 5,19.3,278.8,81.1,High,Recommended
7,Wayanad,673575,Panniyur 5,21.5,352.4,84.4,High,Recommended
7,Wayanad,673575,Panniyur 5,24.1,252.0,82.5,High,Recommended
7,Wayanad,673575,Panniyur 5,22.1,448.1,83.1,High,Recommended
7,Wayanad,673575,Panniyur 5,26.3,496.8,88.3,High,Recommended
7,Wayanad,673593,Panniyur 5,21.8,431.6,84.7,High,Recommended
7,Wayanad,673593,Panniyur 5,21.5,600.0,81.2,High,Recommended
7,Wayanad,673593,Panniyur 5,21.8,317.2,73.5,High,Recommended
7,Wayanad,673593,Panniyur 5,26.4,405.8,81.2,High,Recommended
7,Wayanad,673593,Panniyur 5,16.8,396.0,87.9,High,Plant with Care
8,Wayanad,670644,Panniyur 5,19.9,388.6,82.3,High,Recommended
8,Wayanad,670644,Panniyur 5,21.9,495.0,81.1,Medium,Recommended
8,Wayanad,670644,Panniyur 5,25.1,376.0,81.0,High,Recommended
8,Wayanad,670644,Panniyur 5,23.0,370.0,91.0,Medium,Recommended
8,Wayanad,670644,Panniyur 5,21.1,259.8,77.4,High,Recommended
8,Wayanad,673121,Panniyur 5,21.4,279.7,86.6,High,Recommended
8,Wayanad,673121,Panniyur 5,23.3,318.5,79.3,High,Recommended
8,Wayanad,673121,Panniyur 5,22.7,415.6,77.0,High,Recommended
8,Wayanad,673121,Panniyur 5,25.4,403.5,81.3,Medium,Recommended
8,Wayanad,673121,Panniyur 5,24.8,257.7,86.0,High,Recommended
8,Wayanad,673575,Panniyur 5,23.2,404.6,88.8,High,Plant with Care
8,Wayanad,673575,Panniyur 5,20.5,231.8,80.9,High,Recommended
8,Wayanad,673575,Panniyur 5,19.2,285.9,89.1,High,Recommended
8,Wayanad,673575,Panniyur 5,23.8,471.4,79.1,High,Recommended
8,Wayanad,673575,Panniyur 5,25.6,295.9,89.8,High,Recommended
8,Wayanad,673593,Panniyur 5,23.7,238.6,80.8,High,Recommended
8,Wayanad,673593,Panniyur 5,23.7,344.5,86.0,High,Recommended
8,Wayanad,673593,Panniyur 5,25.2,460.4,89.5,High,Plant with Care
8,Wayanad,673593,Panniyur 5,23.3,363.4,88.2,High,Recommended
8,Wayanad,673593,Panniyur 5,24.8,217.6,83.2,High,Recommended
9,Wayanad,670644,Panniyur 5,21.5,271.6,95.0,High,Recommended
9,Wayanad,670644,Panniyur 5,22.5,174.0,81.9,Medium,Recommended
9,Wayanad,670644,Panniyur 5,23.8,203.3,82.7,High,Recommended
9,Wayanad,670644,Panniyur 5,22.9,411.3,78.4,High,Recommended
9,Wayanad,670644,Panniyur 5,25.1,234.0,85.9,High,Recommended
9,Wayanad,673121,Panniyur 5,19.8,337.5,85.6,Medium,Plant with Care
9,Wayanad,673121,Panniyur 5,21.5,427.4,82.6,Medium,Recommended
9,Wayanad,673121,Panniyur 5,22.9,510.8,78.3,High,Plant with Care
9,Wayanad,673121,Panniyur 5,25.7,371.3,74.2,High,Recommended
9,Wayanad,673121,Panniyur 5,23.4,496.6,87.5,High,Plant with Care
9,Wayanad,673575,Panniyur 5,23.8,382.2,87.5,High,Recommended
9,Wayanad,673575,Panniyur 5,22.8,281.6,76.6,High,Recommended
9,Wayanad,673575,Panniyur 5,20.0,281.5,86.4,Medium,Recommended
9,Wayanad,673575,Panniyur 5,25.2,311.6,85.4,High,Recommended
9,Wayanad,673575,Panniyur 5,21.7,442.4,85.5,High,Plant with Care
9,Wayanad,673593,Panniyur 5,19.8,432.9,90.6,High,Plant with Care
9,Wayanad,673593,Panniyur 5,22.3,396.0,85.5,High,Recommended
9,Wayanad,673593,Panniyur 5,26.4,383.8,85.0,High,Recommended
9,Wayanad,673593,Panniyur 5,26.7,265.0,90.6,High,Recommended
9,Wayanad,673593,Panniyur 5,24.8,234.7,86.7,High,Recommended
10,Wayanad,670644,Panniyur 5,24.7,90.4,82.2,Medium,Plant with Care
10,Wayanad,670644,Panniyur 5,25.4,258.3,89.8,High,Recommended
10,Wayanad,670644,Panniyur 5,25.7,222.6,78.8,High,Recommended
10,Wayanad,670644,Panniyur 5,27.0,265.7,86.7,High,Recommended
10,Wayanad,670644,Panniyur 5,28.8,276.0,76.2,High,Recommended
10,Wayanad,673121,Panniyur 5,23.0,214.7,86.3,High,Recommended
10,Wayanad,673121,Panniyur 5,22.4,168.6,69.5,High,Recommended
10,Wayanad,673121,Panniyur 5,23.3,161.0,87.5,High,Recommended
10,Wayanad,673121,Panniyur 5,24.7,360.4,80.0,Medium,Recommended
10,Wayanad,673121,Panniyur 5,22.8,293.0,76.1,High,Recommended
10,Wayanad,673575,Panniyur 5,25.6,184.2,72.9,High,Recommended
10,Wayanad,673575,Panniyur 5,27.5,217.7,76.9,High,Recommended
10,Wayanad,673575,Panniyur 5,25.3,277.1,66.3,High,Recommended
10,Wayanad,673575,Panniyur 5,20.8,41.1,77.6,Medium,Plant with Care
10,Wayanad,673575,Panniyur 5,21.6,136.6,70.8,High,Recommended
10,Wayanad,673593,Panniyur 5,25.3,210.2,81.7,Medium,Recommended
10,Wayanad,673593,Panniyur 5,27.6,93.9,63.9,Medium,Plant with Care
10,Wayanad,673593,Panniyur 5,26.2,189.3,88.6,Medium,Recommended
10,Wayanad,673593,Panniyur 5,23.2,87.8,82.2,Medium,Plant with Care
10,Wayanad,673593,Panniyur 5,20.2,110.1,95.0,Medium,Plant with Care
11,Wayanad,670644,Panniyur 5,21.2,362.9,68.2,Medium,Recommended
11,Wayanad,670644,Panniyur 5,26.0,422.8,75.6,High,Plant with Care
11,Wayanad,670644,Panniyur 5,20.1,293.8,95.0,Medium,Recommended
11,Wayanad,670644,Panniyur 5,26.4,136.6,86.3,Medium,Recommended
11,Wayanad,670644,Panniyur 5,25.0,299.9,88.3,High,Recommended
11,Wayanad,673121,Panniyur 5,22.1,187.4,86.9,Medium,Recommended
11,Wayanad,673121,Panniyur 5,21.8,18.9,80.5,High,Plant with Care
11,Wayanad,673121,Panniyur 5,24.7,185.1,88.3,High,Recommended
11,Wayanad,673121,Panniyur 5,23.9,206.2,87.2,High,Recommended
11,Wayanad,673121,Panniyur 5,22.0,127.4,79.5,Medium,Recommended
11,Wayanad,673575,Panniyur 5,24.1,154.9,77.5,High,Recommended
11,Wayanad,673575,Panniyur 5,22.0,361.0,79.9,High,Recommended
11,Wayanad,673575,Panniyur 5,23.3,189.7,65.3,Medium,Recommended
11,Wayanad,673575,Panniyur 5,24.6,7.7,75.9,High,Plant with Care
11,Wayanad,673575,Panniyur 5,22.8,230.8,81.2,Medium,Recommended
11,Wayanad,673593,Panniyur 5,23.0,196.5,81.1,Medium,Recommended
11,Wayanad,673593,Panniyur 5,22.0,209.2,83.5,Medium,Recommended
11,Wayanad,673593,Panniyur 5,23.2,176.2,80.7,Low,Plant with Care
11,Wayanad,673593,Panniyur 5,24.8,161.8,66.7,High,Recommended
11,Wayanad,673593,Panniyur 5,22.9,82.8,76.3,High,Plant with Care
12,Wayanad,670644,Panniyur 5,18.4,81.5,63.8,High,Plant with Care
12,Wayanad,670644,Panniyur 5,19.4,40.9,47.8,Low,Not Recommended
12,Wayanad,670644,Panniyur 5,17.7,86.1,71.1,Medium,Not Recommended
12,Wayanad,670644,Panniyur 5,20.8,50.9,72.2,Medium,Plant with Care
12,Wayanad,670644,Panniyur 5,19.3,41.8,74.6,High,Plant with Care
12,Wayanad,673121,Panniyur 5,19.9,0.0,70.7,Medium,Plant with Care
12,Wayanad,673121,Panniyur 5,21.1,89.2,74.2,Medium,Plant with Care
12,Wayanad,673121,Panniyur 5,21.3,51.1,67.4,High,Plant with Care
12,Wayanad,673121,Panniyur 5,18.6,78.7,62.0,Medium,Plant with Care
12,Wayanad,673121,Panniyur 5,19.0,86.7,72.4,Medium,Plant with Care
12,Wayanad,673575,Panniyur 5,18.2,78.2,74.3,Medium,Plant with Care
12,Wayanad,673575,Panniyur 5,17.4,39.9,73.6,Medium,Not Recommended
12,Wayanad,673575,Panniyur 5,22.8,24.0,82.3,Low,Not Recommended
12,Wayanad,673575,Panniyur 5,20.5,66.0,71.2,Medium,Plant with Care
12,Wayanad,673575,Panniyur 5,18.7,63.1,83.9,Medium,Plant with Care
12,Wayanad,673593,Panniyur 5,18.0,104.3,91.4,Medium,Plant with Care
12,Wayanad,673593,Panniyur 5,18.4,84.0,80.0,Low,Not Recommended
12,Wayanad,673593,Panniyur 5,19.0,79.9,67.2,Medium,Plant with Care
12,Wayanad,673593,Panniyur 5,21.0,51.0,78.1,High,Plant with Care
12,Wayanad,673593,Panniyur 5,19.6,77.9,90.8,High,Not Recommended
1,Wayanad,670644,Karimunda,20.8,15.7,69.5,High,Plant with Care
1,Wayanad,670644,Karimunda,20.9,35.6,70.8,High,Plant with Care
1,Wayanad,670644,Karimunda,18.0,63.8,63.7,Medium,Plant with Care
1,Wayanad,670644,Karimunda,23.1,58.3,81.5,High,Plant with Care
1,Wayanad,670644,Karimunda,20.3,66.0,68.2,Low,Plant with Care
1,Wayanad,673121,Karimunda,18.5,39.5,52.3,Low,Not Recommended
1,Wayanad,673121,Karimunda,20.9,73.9,58.0,High,Plant with Care
1,Wayanad,673121,Karimunda,20.1,40.1,79.3,Medium,Plant with Care
1,Wayanad,673121,Karimunda,19.8,84.0,77.5,High,Plant with Care
1,Wayanad,673121,Karimunda,18.9,35.5,61.8,High,Plant with Care
1,Wayanad,673575,Karimunda,19.5,23.9,75.8,High,Plant with Care
1,Wayanad,673575,Karimunda,20.7,97.8,67.8,Medium,Plant with Care
1,Wayanad,673575,Karimunda,18.9,51.5,71.9,Low,Not Recommended
1,Wayanad,673575,Karimunda,19.4,2.7,66.5,High,Plant with Care
1,Wayanad,673575,Karimunda,21.8,34.7,89.7,Low,Not Recommended
1,Wayanad,673593,Karimunda,19.8,68.1,78.3,Medium,Plant with Care
1,Wayanad,673593,Karimunda,20.5,47.2,62.7,Medium,Plant with Care
1,Wayanad,673593,Karimunda,21.5,46.4,76.3,Medium,Plant with Care
1,Wayanad,673593,Karimunda,19.9,74.1,58.5,Medium,Plant with Care
1,Wayanad,673593,Karimunda,22.2,87.8,74.0,High,Plant with Care
2,Wayanad,670644,Karimunda,18.4,34.5,83.4,Medium,Plant with Care
2,Wayanad,670644,Karimunda,21.8,26.5,56.0,Medium,Plant with Care
2,Wayanad,670644,Karimunda,18.2,58.3,76.6,High,Plant with Care
2,Wayanad,670644,Karimunda,16.4,56.1,77.8,High,Not Recommended
2,Wayanad,670644,Karimunda,18.5,23.3,73.2,Medium,Plant with Care
2,Wayanad,673121,Karimunda,18.9,33.5,71.5,Medium,Plant with Care
2,Wayanad,673121,Karimunda,23.9,54.4,75.1,High,Plant with Care
2,Wayanad,673121,Karimunda,22.6,32.2,59.7,Medium,Plant with Care
2,Wayanad,673121,Karimunda,18.2,59.9,65.3,High,Plant with Care
2,Wayanad,673121,Karimunda,17.3,25.4,62.4,Medium,Not Recommended
2,Wayanad,673575,Karimunda,19.8,77.8,87.4,Medium,Plant with Care
2,Wayanad,673575,Karimunda,22.8,0.2,77.2,Medium,Plant with Care
2,Wayanad,673575,Karimunda,19.2,54.8,71.4,Low,Not Recommended
2,Wayanad,673575,Karimunda,20.0,67.2,80.0,Medium,Plant with Care
2,Wayanad,673575,Karimunda,19.3,46.1,62.5,Medium,Plant with Care
2,Wayanad,673593,Karimunda,21.9,27.0,71.0,Low,Plant with Care
2,Wayanad,673593,Karimunda,17.2,62.1,64.8,Medium,Not Recommended
2,Wayanad,673593,Karimunda,16.6,98.0,62.6,High,Not Recommended
2,Wayanad,673593,Karimunda,22.8,64.4,94.0,Low,Not Recommended
2,Wayanad,673593,Karimunda,20.6,36.0,66.1,Medium,Plant with Care
3,Wayanad,670644,Karimunda,31.4,33.9,78.9,Low,Not Recommended
3,Wayanad,670644,Karimunda,28.3,55.8,76.8,Medium,Plant with Care
3,Wayanad,670644,Karimunda,28.1,63.0,72.2,Low,Not Recommended
3,Wayanad,670644,Karimunda,25.3,188.7,80.3,Medium,Recommended
3,Wayanad,670644,Karimunda,30.1,146.1,62.0,Medium,Plant with Care
3,Wayanad,673121,Karimunda,29.3,157.5,75.2,Medium,Recommended
3,Wayanad,673121,Karimunda,26.3,152.7,80.6,Medium,Recommended
3,Wayanad,673121,Karimunda,30.7,0.0,79.6,Low,Not Recommended
3,Wayanad,673121,Karimunda,26.5,209.9,86.5,Low,Plant with Care
3,Wayanad,673121,Karimunda,30.5,98.0,84.9,Low,Not Recommended
3,Wayanad,673575,Karimunda,28.8,147.6,73.2,High,Recommended
3,Wayanad,673575,Karimunda,28.4,137.1,71.0,Low,Plant with Care
3,Wayanad,673575,Karimunda,30.7,86.4,58.2,Medium,Plant with Care
3,Wayanad,673575,Karimunda,28.2,81.0,63.5,Low,Not Recommended
3,Wayanad,673575,Karimunda,29.3,126.5,63.9,Low,Plant with Care
3,Wayanad,673593,Karimunda,27.2,80.3,65.8,Low,Not Recommended
3,Wayanad,673593,Karimunda,26.3,106.3,68.3,Medium,Recommended
3,Wayanad,673593,Karimunda,27.9,162.4,72.3,Medium,Recommended
3,Wayanad,673593,Karimunda,29.3,52.9,90.5,Medium,Plant with Care
3,Wayanad,673593,Karimunda,30.3,126.7,72.6,Low,Not Recommended
4,Wayanad,670644,Karimunda,30.5,92.5,63.0,Low,Not Recommended
4,Wayanad,670644,Karimunda,26.8,107.9,64.6,Medium,Recommended
4,Wayanad,670644,Karimunda,28.7,29.4,77.3,Low,Not Recommended
4,Wayanad,670644,Karimunda,26.7,76.7,86.4,Medium,Plant with Care
4,Wayanad,670644,Karimunda,28.3,153.7,63.1,High,Recommended
4,Wayanad,673121,Karimunda,26.2,123.2,75.4,High,Recommended
4,Wayanad,673121,Karimunda,26.6,179.1,84.1,Low,Plant with Care
4,Wayanad,673121,Karimunda,26.2,142.1,82.2,Low,Plant with Care
4,Wayanad,673121,Karimunda,32.1,127.4,78.0,Low,Not Recommended
4,Wayanad,673121,Karimunda,26.6,97.0,80.2,Low,Not Recommended
4,Wayanad,673575,Karimunda,27.2,141.3,73.1,High,Recommended
4,Wayanad,673575,Karimunda,23.2,181.9,72.5,Medium,Recommended
4,Wayanad,673575,Karimunda,21.7,206.3,73.5,High,Recommended
4,Wayanad,673575,Karimunda,24.0,187.3,81.9,Medium,Recommended
4,Wayanad,673575,Karimunda,28.8,183.5,74.4,Medium,Recommended
4,Wayanad,673593,Karimunda,28.4,100.0,75.2,High,Recommended
4,Wayanad,673593,Karimunda,30.9,193.7,72.7,Medium,Recommended
4,Wayanad,673593,Karimunda,29.0,132.2,79.7,Medium,Recommended
4,Wayanad,673593,Karimunda,29.4,99.3,80.3,Low,Not Recommended
4,Wayanad,673593,Karimunda,28.3,149.9,77.8,High,Recommended
5,Wayanad,670644,Karimunda,27.4,140.4,73.4,Low,Plant with Care
5,Wayanad,670644,Karimunda,28.3,182.5,81.1,High,Recommended
5,Wayanad,670644,Karimunda,29.0,52.3,74.6,Medium,Plant with Care
5,Wayanad,670644,Karimunda,26.7,36.7,76.8,Low,Not Recommended
5,Wayanad,670644,Karimunda,27.6,139.5,73.4,Medium,Recommended
5,Wayanad,673121,Karimunda,29.2,66.0,77.4,Low,Not Recommended
5,Wayanad,673121,Karimunda,28.1,119.8,70.4,High,Recommended
5,Wayanad,673121,Karimunda,29.3,5.4,75.6,Low,Not Recommended
5,Wayanad,673121,Karimunda,24.4,134.8,78.1,High,Recommended
5,Wayanad,673121,Karimunda,30.3,133.5,80.5,High,Plant with Care
5,Wayanad,673575,Karimunda,23.2,79.8,82.8,Medium,Plant with Care
5,Wayanad,673575,Karimunda,24.4,67.9,88.8,Low,Not Recommended
5,Wayanad,673575,Karimunda,27.1,111.9,64.8,High,Recommended
5,Wayanad,673575,Karimunda,27.0,93.5,67.3,Low,Not Recommended
5,Wayanad,673575,Karimunda,28.0,156.7,79.6,High,Recommended
5,Wayanad,673593,Karimunda,29.4,88.1,72.2,Medium,Plant with Care
5,Wayanad,673593,Karimunda,28.5,62.6,72.9,Medium,Plant with Care
5,Wayanad,673593,Karimunda,28.6,62.2,64.6,Medium,Plant with Care
5,Wayanad,673593,Karimunda,30.1,111.9,78.4,High,Plant with Care
5,Wayanad,673593,Karimunda,26.5,119.0,78.5,Medium,Recommended
6,Wayanad,670644,Karimunda,22.7,337.4,82.5,High,Recommended
6,Wayanad,670644,Karimunda,20.3,247.4,85.2,High,Recommended
6,Wayanad,670644,Karimunda,23.2,422.3,86.3,High,Recommended
6,Wayanad,670644,Karimunda,26.9,334.2,86.3,Medium,Recommended
6,Wayanad,670644,Karimunda,18.2,356.5,82.4,High,Recommended
6,Wayanad,673121,Karimunda,26.5,300.9,83.3,High,Recommended
6,Wayanad,673121,Karimunda,21.3,378.5,79.1,High,Recommended
6,Wayanad,673121,Karimunda,23.1,363.3,85.5,High,Recommended
6,Wayanad,673121,Karimunda,22.4,600.0,87.6,High,Plant with Care
6,Wayanad,673121,Karimunda,23.0,289.9,76.5,High,Recommended
6,Wayanad,673575,Karimunda,21.6,540.3,91.5,High,Plant with Care
6,Wayanad,673575,Karimunda,23.1,368.8,92.5,High,Recommended
6,Wayanad,673575,Karimunda,21.0,266.7,91.8,High,Recommended
6,Wayanad,673575,Karimunda,23.2,171.6,87.6,Medium,Recommended
6,Wayanad,673575,Karimunda,23.7,215.9,83.2,High,Recommended
6,Wayanad,673593,Karimunda,21.7,383.2,85.8,High,Recommended
6,Wayanad,673593,Karimunda,22.8,278.3,78.6,High,Recommended
6,Wayanad,673593,Karimunda,23.3,280.5,86.1,High,Recommended
6,Wayanad,673593,Karimunda,22.0,334.9,89.0,High,Recommended
6,Wayanad,673593,Karimunda,23.0,467.5,84.2,High,Recommended
7,Wayanad,670644,Karimunda,22.4,467.0,86.3,High,Recommended
7,Wayanad,670644,Karimunda,24.6,328.9,94.1,High,Recommended
7,Wayanad,670644,Karimunda,24.2,378.6,77.9,High,Recommended
7,Wayanad,670644,Karimunda,20.5,462.0,83.1,High,Recommended
7,Wayanad,670644,Karimunda,25.0,347.4,76.0,High,Recommended
7,Wayanad,673121,Karimunda,24.7,293.6,85.6,High,Recommended
7,Wayanad,673121,Karimunda,24.8,346.9,85.6,High,Recommended
7,Wayanad,673121,Karimunda,23.8,240.0,84.6,Medium,Recommended
7,Wayanad,673121,Karimunda,25.7,210.0,89.2,Medium,Recommended
7,Wayanad,673121,Karimunda,23.4,128.1,92.4,High,Recommended
7,Wayanad,673575,Karimunda,23.9,278.6,84.5,Medium,Recommended
7,Wayanad,673575,Karimunda,24.4,440.4,92.3,High,Plant with Care
7,Wayanad,673575,Karimunda,20.9,394.4,79.3,High,Recommended
7,Wayanad,673575,Karimunda,19.9,524.1,91.8,High,Plant with Care
7,Wayanad,673575,Karimunda,20.8,352.1,80.1,High,Recommended
7,Wayanad,673593,Karimunda,20.4,297.4,85.2,High,Recommended
7,Wayanad,673593,Karimunda,20.9,344.3,78.8,High,Recommended
7,Wayanad,673593,Karimunda,26.4,438.4,77.2,Medium,Recommended
7,Wayanad,673593,Karimunda,25.4,367.1,84.6,High,Recommended
7,Wayanad,673593,Karimunda,23.0,399.6,88.0,High,Recommended
8,Wayanad,670644,Karimunda,25.1,320.4,83.9,High,Recommended
8,Wayanad,670644,Karimunda,19.9,406.5,88.3,High,Plant with Care
8,Wayanad,670644,Karimunda,23.8,407.6,77.7,High,Plant with Care
8,Wayanad,670644,Karimunda,23.9,310.0,87.7,High,Recommended
8,Wayanad,670644,Karimunda,24.4,219.2,79.9,Medium,Recommended
8,Wayanad,673121,Karimunda,21.9,208.4,86.9,High,Recommended
8,Wayanad,673121,Karimunda,22.9,287.6,88.7,Medium,Recommended
8,Wayanad,673121,Karimunda,25.9,582.9,85.3,High,Plant with Care
8,Wayanad,673121,Karimunda,24.3,323.6,76.3,High,Recommended
8,Wayanad,673121,Karimunda,22.4,410.4,83.7,High,Plant with Care
8,Wayanad,673575,Karimunda,25.6,351.6,88.1,High,Recommended
8,Wayanad,673575,Karimunda,22.5,274.8,77.1,High,Recommended
8,Wayanad,673575,Karimunda,19.2,403.6,71.2,High,Plant with Care
8,Wayanad,673575,Karimunda,26.3,322.1,87.7,Medium,Recommended
8,Wayanad,673575,Karimunda,22.4,245.1,81.3,High,Recommended
8,Wayanad,673593,Karimunda,20.6,422.4,85.7,High,Plant with Care
8,Wayanad,673593,Karimunda,23.8,289.8,77.4,High,Recommended
8,Wayanad,673593,Karimunda,22.3,448.7,93.8,High,Plant with Care
8,Wayanad,673593,Karimunda,21.9,413.7,83.7,High,Plant with Care
8,Wayanad,673593,Karimunda,22.2,406.9,81.3,Medium,Plant with Care
9,Wayanad,670644,Karimunda,21.3,287.1,95.0,High,Recommended
9,Wayanad,670644,Karimunda,21.8,420.8,78.4,High,Plant with Care
9,Wayanad,670644,Karimunda,22.0,299.2,93.1,High,Recommended
9,Wayanad,670644,Karimunda,24.5,405.3,80.4,High,Plant with Care
9,Wayanad,670644,Karimunda,21.0,209.6,79.6,High,Recommended
9,Wayanad,673121,Karimunda,22.8,332.6,88.4,High,Recommended
9,Wayanad,673121,Karimunda,22.6,257.4,83.6,High,Recommended
9,Wayanad,673121,Karimunda,24.0,296.8,82.5,Medium,Recommended
9,Wayanad,673121,Karimunda,20.1,287.2,82.8,Medium,Recommended
9,Wayanad,673121,Karimunda,23.6,283.8,91.9,High,Recommended
9,Wayanad,673575,Karimunda,25.9,224.5,85.1,High,Recommended
9,Wayanad,673575,Karimunda,18.4,314.0,86.9,High,Plant with Care
9,Wayanad,673575,Karimunda,23.7,409.8,81.4,High,Plant with Care
9,Wayanad,673575,Karimunda,19.7,416.2,82.8,High,Plant with Care
9,Wayanad,673575,Karimunda,28.3,137.3,91.0,High,Plant with Care
9,Wayanad,673593,Karimunda,23.5,447.6,83.4,High,Plant with Care
9,Wayanad,673593,Karimunda,20.0,357.4,81.1,High,Recommended
9,Wayanad,673593,Karimunda,23.9,294.5,83.8,High,Recommended
9,Wayanad,673593,Karimunda,20.5,314.4,90.3,Medium,Plant with Care
9,Wayanad,673593,Karimunda,24.9,388.8,85.5,Medium,Recommended
10,Wayanad,670644,Karimunda,21.7,90.2,83.0,Medium,Plant with Care
10,Wayanad,670644,Karimunda,22.9,247.3,83.3,Low,Plant with Care
10,Wayanad,670644,Karimunda,24.3,144.4,70.1,Low,Plant with Care
10,Wayanad,670644,Karimunda,21.4,212.2,74.6,Medium,Recommended
10,Wayanad,670644,Karimunda,22.0,230.0,75.6,Medium,Recommended
10,Wayanad,673121,Karimunda,25.1,306.8,80.7,High,Recommended
10,Wayanad,673121,Karimunda,21.1,203.2,82.0,High,Recommended
10,Wayanad,673121,Karimunda,22.2,126.2,78.6,Medium,Recommended
10,Wayanad,673121,Karimunda,19.8,259.0,84.8,Medium,Recommended
10,Wayanad,673121,Karimunda,23.8,54.3,74.6,Medium,Plant with Care
10,Wayanad,673575,Karimunda,21.7,191.4,77.6,Medium,Recommended
10,Wayanad,673575,Karimunda,22.3,167.6,86.0,High,Recommended
10,Wayanad,673575,Karimunda,21.3,275.7,86.9,High,Recommended
10,Wayanad,673575,Karimunda,22.7,97.1,85.2,High,Plant with Care
10,Wayanad,673575,Karimunda,22.6,148.5,78.3,High,Recommended
10,Wayanad,673593,Karimunda,24.7,250.7,80.9,High,Recommended
10,Wayanad,673593,Karimunda,24.7,289.5,76.7,High,Recommended
10,Wayanad,673593,Karimunda,29.4,153.8,76.5,Medium,Recommended
10,Wayanad,673593,Karimunda,23.1,184.9,94.6,High,Plant with Care
10,Wayanad,673593,Karimunda,23.4,385.4,74.0,High,Recommended
11,Wayanad,670644,Karimunda,23.6,83.4,71.8,Medium,Plant with Care
11,Wayanad,670644,Karimunda,22.7,263.0,76.1,High,Recommended
11,Wayanad,670644,Karimunda,22.0,182.2,85.5,Low,Plant with Care
